SAZJOTNIVDKM79810,UKYRCOHVAIQN,AOHNWVLOCPQD,OTQQVITNQKGD,BYD,BYD,2,EV,fast,saloon,2596,6/50
ERYJNJYWAWOM63693,KWBPXJCTROBA,ODQTXNPVHPDI,ZFVMSVUZLNUF,Tesla,Tesla,2,FUEL,slow,hypercar,1712,6/50
WGULMOXBRXYT84647,HSZIKAAMKKYK,HHOBKBHQAMKF,EGZTCYJILKQW,BYD,BYD,6,FUEL,slow,SUV,2089,3/20
HHFJDSOQGDEJ08051,VWGEFNSPZKAH,UCLFNWJGLUJD,HPDEEWUGCRZF,Lixiang,Lixiang,2,EV,fast,SUV,2973,6/50
NTGLJDKHZJRB77678,RRIDACVCLJHP,RMPQXYQILMJC,JZHSCMDPPPCC,Lixiang,Lixiang,4,EV,fast,hypercar,2479,3/20
VMTRMVONQYOD97908,DBLRYMFYRAJO,EVARPAKFOVMU,GMPLHJZUFMCS,Tesla,Tesla,5,PHEV,fast,saloon,2596,6/50
JCQYKPAHAPXM07918,TUSHMHEQLXFY,HNBJKVJBCOPK,WHRGWGSDZCBU,Tesla,Tesla,5,EV,slow,saloon,2323,3/20
CCRHOFVWRZWY24097,OXLMANSLCGGH,QVLYFKXCZICQ,WKZBTNZAERNH,BYD,BYD,4,PHEV,slow,SUV,2375,6/50
EERUYUQSNPOO54113,QEYSMBYMSOSF,JNCNOTFSIFCW,VSCPIEMMDLKT,Tesla,Tesla,3,EV,slow,SUV,1738,6/50
IAXIXSCQHWJB43429,IYKCRYOJSKHK,LRZSLLPVNXSS,CORRSHRCDCWY,Tesla,Tesla,3,PHEV,slow,saloon,2076,6/50
SMFVXSMBSWLV72375,LAFHUICASSBY,KLQQZUZRCWAN,QZUBUUFKWEBH,BYD,BYD,6,FUEL,slow,hypercar,2934,6/50
NJTRFBRLBZXV68340,QYKCXCKTJKLN,JMWVIBBJLGZD,BUHRIAFWMBGG,Tesla,Tesla,6,PHEV,slow,hypercar,1842,6/50
TEWTMSYDXFXU00408,TSJUOYJNJIKL,BNWCUZNXDSON,KSAWOSAAKAAD,Tesla,Tesla,6,EV,slow,hypercar,2388,3/20
ZINQPFASUGHB76067,YLONNQZIVEEM,UZCAATWBWCHF,ACSKTPJVZPWC,BYD,BYD,6,EV,slow,hypercar,1595,3/20
OYIBDIUTPLOV98589,JTRTOTMMYFAG,FJHACMMIRDGL,WYUYYSPTKGIZ,Xiaopeng,Xiaopeng,4,PHEV,fast,hypercar,1686,3/20
SOFAOOJXUHTR19366,SJEGPWDSQZVD,XHFHCGGMKDTM,FGNQWMOPUALH,Tesla,Tesla,6,EV,slow,hypercar,2167,3/20
NXXAZUSNSRKX85425,TLXAWSOLSBVQ,ECCWLJDXMMRH,VHHNKDMOQCAV,Xiaopeng,Xiaopeng,5,FUEL,slow,hypercar,2076,3/20
FKNYLCNYISVT49199,TQFRZSFHIDFP,MFQLMIBHZBQT,OSJTVXZFXKCJ,BYD,BYD,4,FUEL,slow,SUV,2804,3/20
ELVFNMNBRCQG87137,IHLZPIOAKOKJ,KTAZPCPEKPDS,VUGRWJJNUFWV,Xiaopeng,Xiaopeng,2,FUEL,slow,SUV,2284,6/50
EWBBUJHVFGBH36271,LJFQSEAUBRAB,NYPAQEWHLVIF,SGGJYDDPVHTS,Tesla,Tesla,3,PHEV,slow,saloon,2960,3/20
RXWWPOOYVAVT11760,AYBIMPMJRXOT,LPCDYGFHXESO,QKNNHMMWLSMP,BYD,BYD,4,EV,fast,SUV,2739,3/20
CWCYJUDCTUSZ60120,FDJYDTHJUOZT,KIKVHOGEIYUD,HNQBFTQAIUIX,BYD,BYD,5,FUEL,fast,hypercar,2336,6/50
WIIZHTEJVMRU94682,BZQTSXYWOGSI,MPNWEPVZKQQD,JRCPEWROQYSQ,Lixiang,Lixiang,5,PHEV,fast,hypercar,1829,6/50
ZUMREQPDXZLE93639,QFJKWHFYBRJN,KNKVRFVYMZCB,LGVEJJIJUIXX,Tesla,Tesla,4,FUEL,slow,hypercar,2973,3/20
EQHNAVLVQDCU23551,MENIVSQYRGBI,DIDUEISFVCKQ,VHUMJWPPNTCJ,BYD,BYD,4,EV,slow,SUV,2284,3/20
TOSYSTDYPBRK80646,FUGRBPMXYIAL,FWZZMKACXKKC,INJWOVBYNMKR,Tesla,Tesla,6,PHEV,slow,saloon,1582,6/50
ZTOGDOHOPVAG98169,LMSGNMVAKATV,SKADXAJNPSLR,CIWDKOPRCPRM,Tesla,Tesla,6,EV,slow,saloon,1426,6/50
PSDPGEPJBGBS59818,MEBMNBWIQHYM,KWFXHOUDEVIM,VCCQAUXDDPYP,BYD,BYD,2,PHEV,slow,saloon,1907,6/50
NRUEMPRFFYJZ41098,WBBNMTAUEIAB,KNQPDGKZWHPX,GYCSRHBGCZOA,Tesla,Tesla,3,PHEV,slow,SUV,1426,6/50
JXILMHYTRDJN64997,KSIMWXRPMZCQ,TBEUPNXJDNIK,QEBJJLFBDQJI,Tesla,Tesla,2,EV,slow,hypercar,2817,3/20
OMXSWFADJNPR49852,PZQJIKFSDGQC,ZHAUNSVDXTHX,PUYCJHUXCOPK,BYD,BYD,6,FUEL,slow,SUV,2037,6/50
IXNZQVLPTWFD04569,GWXUKLIOVAPC,URXDWBRODYCQ,FWYRYVNLHYNK,Lixiang,Lixiang,4,FUEL,fast,hypercar,2739,6/50
OWZMHGCLYZYZ05688,MXLMRERAEFWZ,QSWNGNGUEDRX,YBSESPQGJJLF,Tesla,Tesla,6,PHEV,fast,saloon,1699,6/50
SWOHYCZISSKM63729,LVBWJZOJZAJF,AMCTNWYOAXUR,SPXVQMRPQMZD,Tesla,Tesla,5,PHEV,slow,hypercar,2986,3/20
DGISEDSWVOEE19014,YIGKFZXVGPLO,KTQEYSSVDNHX,AWDNHFZSUSQN,Lixiang,Lixiang,2,EV,slow,hypercar,2115,6/50
RZJZDDCBRWYO94383,XNGKIWOIEZHM,QHTWRDRVDGAZ,AKKWOPOEYZRU,Weilai,Weilai,3,PHEV,fast,SUV,2648,6/50
QFLWKFTCMGRS06572,SXYELBMOPSQD,IJOVYBQPJSZS,ORKDBNDILTZS,Weilai,Weilai,4,PHEV,slow,SUV,1400,3/20
IDNLVWBMFVJU81086,GLTXRTGUDOAN,JWGRMWGGJTTZ,AFBJHNQEEWPR,Lixiang,Lixiang,2,EV,fast,saloon,2973,3/20
NOXEYRREHHQG07026,SKYVKIBZGLSB,HMYQIUOVQAVE,SNRXPYWGJPOD,Xiaopeng,Xiaopeng,3,PHEV,slow,SUV,1556,6/50
QLDWOLWQPKOT55925,QQLUPKVFSMOU,ECKNJWHKKSZH,UAMGDVJGIDKS,BYD,BYD,4,EV,slow,SUV,1439,6/50
OCYPOADFPUBD25875,CDELQEDLRUUF,HDXJXAEWICHB,IDHZWRVCPZTT,Tesla,Tesla,4,FUEL,fast,saloon,1829,6/50
GTVLWZUYERAZ63189,CUPCXYIBMGZG,IZJPJIKMLZBS,ABXWANBHSUBW,Tesla,Tesla,6,PHEV,fast,hypercar,1816,3/20
KNBIBKEGKBWH08377,TOJYZXSINRZC,BOMRVSWGZLXB,TYXGISAFZJJR,Xiaopeng,Xiaopeng,6,EV,slow,hypercar,2674,3/20
QVPBFSDRKVQW85016,FTOSIPCMABVA,VVWCNYKDFUKX,EJEGACQPPFYL,BYD,BYD,2,PHEV,slow,SUV,2713,6/50
TJXZUSCUBVDV10677,JFFRPKKFZAVP,FPYTNTWPOYEJ,XUOMXSPMPYZR,Lixiang,Lixiang,3,PHEV,fast,saloon,2765,3/20
UTWLKXPQHZVD49530,WYEYEABAYHZL,XAACCPLHTJEJ,NUIOMDEDOMYB,Xiaopeng,Xiaopeng,4,EV,fast,SUV,2453,3/20
ONSRTWQEFSGA05752,MSBAYVKIPVJP,DFSQSYXYAXEX,BQKYARRKZRVM,Lixiang,Lixiang,5,EV,fast,SUV,2804,3/20
KYLMNCIMVXCP59580,UUOFGLEYUEJA,NFFCPMTMMEAA,OZVVJDHFFMRP,Tesla,Tesla,5,EV,slow,hypercar,2687,3/20
GJHXXGXZDZST38872,GMOCTHOQNTTH,QZXAALXQWELB,UTPSNDVSMCZT,Tesla,Tesla,5,PHEV,fast,saloon,1868,3/20
FOSFYMSVRWNL69207,EFFCAZCZMHJZ,SIPBSYMBRKAM,ORNGYIFQCBJQ,Lixiang,Lixiang,6,PHEV,slow,hypercar,2011,6/50
TMDYQFZHCERL09128,DILLFIHSHYOM,KNOQGOYNERBP,KOQFQLMDFHKL,Tesla,Tesla,3,EV,slow,hypercar,2297,3/20
VSYYWEUTMSOL53538,GWULXUSWUDNX,MGTHXGKUKCVT,EBSNJQGRSXLE,Lixiang,Lixiang,2,FUEL,fast,SUV,1920,6/50
YJWLMGJSCEYY91130,YGGPFKKVZTIU,ZCGVMAKQFNWH,PYFCCNMIUZNC,BYD,BYD,3,FUEL,slow,saloon,2635,3/20
ZGORKCTKFZKP95563,PKQGTKXSRUIF,IACNQUKKTJPE,OKOIBOVPVXVF,Tesla,Tesla,4,FUEL,slow,saloon,1673,3/20
CGQNVFPGSIVS79799,PLTAHYQQWEUZ,VGPMBXGLFENN,MCDBGQKBBHMQ,Tesla,Tesla,5,EV,slow,hypercar,2583,3/20
AJTIKOURZUZQ70217,KPXGEQTEFIRQ,JAVLMAYBZZWV,OKBDDPGVRYJY,BYD,BYD,6,PHEV,slow,saloon,1686,6/50
VOPNBTJOECLL95427,TZXWONHZMVQW,TSKSDTJAOGOI,GIALEBPSLBTX,Lixiang,Lixiang,4,EV,slow,hypercar,1751,3/20
IXKVZVWYQFXQ69013,LOWIKVQDJWEN,RVGLFMTXGINT,CIVTSINEPBAH,Xiaopeng,Xiaopeng,6,PHEV,slow,SUV,1959,3/20
TDJORXNYNBGW99023,ETQLKVPLGMUZ,XFKNVRCJOAEY,GSJNCLKGEDCN,BYD,BYD,4,PHEV,slow,saloon,2076,6/50
PZQAGFVSVSKE40099,CSCMAGYTVUGQ,CMXXYEZIXTFK,SGFKMGCTPSTE,BYD,BYD,6,FUEL,slow,hypercar,1426,6/50
NBJNGVNOXQOI91163,BAXGMXXVAAEL,TMGGSMZKIIYW,FEMXTMGRWMNX,BYD,BYD,2,EV,fast,SUV,1829,3/20
CAHZEMVTGJHE91868,AZBFMUFSUYIE,OXIVAOASEAXR,QFLUGMKPZSAE,BYD,BYD,4,PHEV,fast,saloon,2791,3/20
GNKSQHEHNMKX32648,VHVRIAEXQJVN,JOYWRHIYNYDD,EBNAXWZSVZBE,BYD,BYD,5,PHEV,slow,saloon,2089,6/50
OBXOCVLEDGNO53952,PBMTCXACGYHS,EZLNWVRPGOKJ,HVMRXKKFSETS,BYD,BYD,5,PHEV,fast,saloon,2934,6/50
TNTMIYTOWSJK20693,ZCACKZDLCNHX,AFEHTJTXYHWK,WONSMWTWHDCH,BYD,BYD,2,FUEL,slow,saloon,1452,6/50
KNRIKJTVNGBG35688,MUOOPRIFJTNH,ZRQCOODNHOQO,WTEDCMDIYLKH,BYD,BYD,4,PHEV,fast,saloon,2791,6/50
HURDBWMKOFDW43774,QZNELHLWGOMX,HZWNZNHTBXWZ,MIYNPTKPWPKC,Tesla,Tesla,2,PHEV,fast,hypercar,1712,3/20
XGENDXBBHPII26584,BVNGQNKZCIBM,LHWMWPWAZBFC,UJRTGDEJIGNX,Lixiang,Lixiang,6,EV,fast,hypercar,2908,6/50
RSOHUYCGJWBT02621,NFZSFHBETGGJ,REUETYMSGMUX,KDBAINDWAGZH,Tesla,Tesla,4,EV,slow,saloon,2635,6/50
MSOLHUJVTVCL83064,GMDRNVXZVWNK,UURPVJNCEDSA,GTLRSPMEQXYJ,BYD,BYD,6,PHEV,fast,hypercar,1569,6/50
RFINIJUTRFRB74743,UINYMXITQEQO,QOINZEDOPDPS,YUBNCDVAVMUT,Tesla,Tesla,2,EV,slow,hypercar,1803,3/20
ZVXFWVJUFKYZ18150,MLKXFMEJUCUW,UGSXAMSRWWFR,ZFTRZOUTMAYT,Tesla,Tesla,6,EV,slow,saloon,2414,6/50
NKROLFZSIIUA72546,BQCDIQLOKDXD,ZGUXMQQLXYQX,WQUQSFIMEISC,Tesla,Tesla,3,EV,slow,hypercar,2011,6/50
AOPEMFEBHCPC19567,ESAUVEGGNBWX,AGPUDRYAURKW,JFQCZEQSWTOV,Tesla,Tesla,3,EV,fast,saloon,1543,6/50
EWTNMXQMLLXY78944,ZJJGLVUJCJBK,LEJOBYFSTIYU,CTKRTGLRQKTJ,BYD,BYD,4,PHEV,slow,hypercar,1920,3/20
PDCFYHEBIPCD12392,QOGHXNEXLYXF,DEKKRWDFQFYU,QAWYNMBAARGV,Xiaopeng,Xiaopeng,5,PHEV,fast,saloon,2999,6/50
UTJODSEEAILW70373,WVTEEVMFPHIZ,WLENSWDSMKNM,UEQQECESEUGK,Tesla,Tesla,4,FUEL,fast,SUV,1556,3/20
LVXZGGOBAHJY56629,UPEXEDXWVIZH,BVJUDPPNIPOA,VIRUMBPBDYZQ,Tesla,Tesla,4,FUEL,fast,SUV,1595,3/20
ASTTNZIPSOXV42741,PRHTLTXHPBEO,HBPJHELKDYTT,GDGMWFRXKNKB,Tesla,Tesla,2,FUEL,slow,saloon,2193,3/20
SBGPPRTEMBUH68766,KSTDGJIKNJZP,IJTWEKUVDUCE,HKIORMOUYAYL,Lixiang,Lixiang,5,FUEL,slow,hypercar,2934,3/20
QHLLIOPQDTDB52082,OAVYPICSCVUP,CFXJJVEEBLCN,NTINULDVEZVC,Xiaopeng,Xiaopeng,2,FUEL,slow,SUV,2635,3/20
EHKRGSULMJDN25126,DMPHJCEZUNHZ,JYOPAIURDQPG,NYRJZQOCAWTD,BYD,BYD,4,PHEV,slow,saloon,1816,3/20
CSKCFBECZYIV81922,UAXDBVQRUUEM,VRKKLMROYZYT,NBXNNKLKKYSD,BYD,BYD,2,FUEL,fast,SUV,2700,6/50
BQCUZLRXQATE90058,AIGESVJZVTYN,JHQUXLKMCJUJ,YJWRYIMZYHWM,Lixiang,Lixiang,5,EV,slow,SUV,1530,6/50
AVATDIMHPAEV22509,ARAIILIWMWZS,OREKVESQTLAX,QEOBVPTMUZEY,BYD,BYD,6,EV,slow,SUV,2245,3/20
YWIVTWFQTBMD25515,KIPMJWRTROFS,AYFUEWGOSNGA,EPTAGZXLDRKF,Tesla,Tesla,5,PHEV,slow,saloon,1426,3/20
BHXEXHSLDMCG28735,VVEWDYGYCLXW,JMRUWJRHTOMD,FIVOSIDQMGPZ,BYD,BYD,4,EV,fast,SUV,2349,3/20
SEDCNKXAQZVS62429,WWUWFRJEVWPJ,NRTNWQMWLRCM,PQLZYMFDBHAA,Weilai,Weilai,6,PHEV,fast,hypercar,2323,6/50
YJFGQKGPXUJF61017,XHFWSWZXRSMW,XCLPISDYBYNW,TFRMEUCIAUUP,Tesla,Tesla,2,FUEL,slow,hypercar,1634,3/20
TYJRPHKOQXSA41827,VPQCTCZVXLHA,FSCONAITNXEX,VDDEZTJQHOTN,BYD,BYD,6,FUEL,fast,saloon,2466,6/50
EFXPEXXKJOCC04230,LCNIEVRPYPDD,HCBXJCPSJFFK,QXRVGLGUHXQI,Tesla,Tesla,5,PHEV,slow,SUV,1608,6/50
KYTCZGSBSUSS35874,HDZFHGEUEIQA,BAQAKTCYQOYB,FEFMADYLGOBL,BYD,BYD,3,PHEV,fast,hypercar,2713,3/20
BXSPRKKBNGPQ79778,TILZLLCRHWRU,BCVCUUBPWHIM,HQXHJAQJVLPI,BYD,BYD,4,PHEV,fast,saloon,2258,6/50
EFLJFNGSYJXC35954,DJVRIACKPNQY,TFBZBPRZNEXA,KNQZUCYGFZJA,Lixiang,Lixiang,4,PHEV,fast,SUV,1998,6/50
NTFXFPBAIMOA55218,OLKKCJYJNPQB,AMHRYDLRRDCJ,WVHRGXBLLCAU,BYD,BYD,5,PHEV,fast,SUV,2141,3/20
KALVREMKHCDU51942,QCIFZUYYQVFB,CZMSVMNXIVYA,YRZDGRVDONTG,BYD,BYD,4,EV,fast,hypercar,1738,6/50
JRLTDZKWTGNL29050,NOGJXAZCDRBR,AAUTITPUXVMD,JFGBGCWGWIKQ,Tesla,Tesla,4,PHEV,fast,hypercar,2154,6/50
MVQUBYGTJSGU78307,OXJVUCIAGYIH,ZDMFOGNFNVKM,YLKPSIEJFWEF,Lixiang,Lixiang,5,PHEV,fast,saloon,1777,6/50
FXWCMEYHLTMS00747,RPLGCXESDYSM,DVZMZSWDOEBV,ORZTOOQFBJIX,Tesla,Tesla,4,PHEV,fast,saloon,1569,3/20
QDNGCZWYPNYO77613,QQMMTTOSYHGC,JDKUEIKFCVGJ,XKFLMSRINDAA,BYD,BYD,5,PHEV,slow,hypercar,1465,6/50
PXUOQPDPWMQD56501,YSNMQVHLOBFL,CQDGKNHAROTG,AOGVMWYOYHCF,Tesla,Tesla,3,EV,fast,SUV,1452,6/50
GJQPLHSHNXGX76046,QQCXCLPIGASK,UEUFYUOOEOHG,YUUJXOWXEITZ,BYD,BYD,3,FUEL,fast,saloon,2830,3/20
ZERGHOHWPWYI92462,QCLDLTNYCARP,FXBYUXDPXLBQ,QNVNSCSRMNCC,Xiaopeng,Xiaopeng,2,PHEV,slow,SUV,2466,6/50
XMMTRIJPLEZX24208,JSTKGOZYIUYU,WREEJPJYWXNN,AIDDQIJVMLAH,BYD,BYD,2,EV,fast,SUV,1491,6/50
IMUIAKZRBCMQ31893,WXCSFWZBLNCM,QGGZVXPUGDZY,LSMOVECLJUCM,BYD,BYD,3,PHEV,slow,hypercar,2973,3/20
AUSYLKEJMGBR51915,CGVYANMCXJDO,CDPZECLYLWZI,LAXLQALNGCVL,Weilai,Weilai,5,FUEL,slow,SUV,1803,6/50
HKIQBEBYBSBT04368,ADCFSYMRQQIN,UCTVPPJFJKME,QAZTYOPKDMNJ,BYD,BYD,6,FUEL,fast,SUV,2219,3/20
YGZCMVVLERVB14658,CQCXPHSCCKCE,DQCMFVIJVNNK,VSLCGJRFZCNE,BYD,BYD,2,EV,slow,SUV,2518,6/50
TGXFSYEVMUVE77999,LEAOWQSVVXEV,HYRRKVOFTLMZ,AVAKLCUOISLK,Tesla,Tesla,5,EV,fast,SUV,2960,6/50
EOFGASDFAVJL66347,RCWCWPPOSLUK,TNEHFKEVQRNU,LRTVMWZNEPQW,Lixiang,Lixiang,6,FUEL,slow,SUV,2687,3/20
URRZVQKKBJQA63620,NJIGUPYAONAM,WOBSWXKTGGOU,FEDOKYFJQXFA,Xiaopeng,Xiaopeng,6,PHEV,slow,saloon,1855,6/50
DGQLYHKJDVZE78273,SZTWAPVOMKDF,NZBAGFYTASVH,DGWZTKWSFYHO,BYD,BYD,5,FUEL,fast,hypercar,2505,6/50
SIMKNKCJJPTT89187,WSUQHSPZOWMD,AWTGBUOEKXOY,VLHQMWLYDTSJ,Tesla,Tesla,5,EV,slow,SUV,2167,6/50
XEZHDWVHVXVV51850,NNTNKDBOXRBL,NSZKAWQINKFO,YTNHQNDZINDN,Lixiang,Lixiang,4,EV,fast,hypercar,2895,3/20
GFAIMKJERVXJ51009,CHWVMQCICXSO,BBBFVROLXTRU,HCJDVPWSEGDT,Tesla,Tesla,2,FUEL,slow,saloon,1634,3/20
MCQLMYEOZSPK80754,COQQUDJMULWJ,CVUWXNKAJKFB,UQWNCNVSLTZK,Tesla,Tesla,2,FUEL,fast,SUV,1725,3/20
GSSZKYGAQSEN22972,AKWUPKLGXTPO,GLDSNJHVOVUE,BKOSOZFRKEKO,Weilai,Weilai,3,PHEV,fast,SUV,1543,3/20
VETDSYSNSXRE83922,RPMNBGAUUVNO,UWQYIPQPVUZI,SRKDZCAWYCRE,Tesla,Tesla,6,EV,slow,saloon,2063,3/20
WRVGZETXWDFK50173,HFJXSCMZTVDJ,GPFIMPMLJMBV,PQARWBQWCDVJ,Lixiang,Lixiang,6,FUEL,slow,hypercar,2947,6/50
LXYZZEILXQDF65147,EAVILKGELAJJ,QGGRWSTKBZCG,ZMEFHIHNFAJD,Lixiang,Lixiang,2,EV,fast,SUV,2778,3/20
QKABXXMBGPSU39238,LPFTSLUFDXLV,CXCWIHXWOZXO,DYUTVWEZBJSE,BYD,BYD,5,PHEV,fast,hypercar,2583,6/50
EHKFQDBQURUF76449,EQTVEIVWZSUT,NLUGFFZNLJQB,VTYVMYRIWOQX,BYD,BYD,5,FUEL,slow,SUV,2960,6/50
VUKLTMBWMNUQ03264,CVFURWQFAHBI,SIQXYBJQTGZZ,RDMYIOLVSVCG,Tesla,Tesla,5,PHEV,fast,saloon,2180,6/50
YFNDRYXICLGY85127,DZKAFSHNGVCP,VZELXFGGYZKZ,BMKBVQHPBAWN,Tesla,Tesla,3,EV,slow,saloon,2986,6/50
VDUQZCVVZTFJ61089,OQVXEJHILSZT,BKDZOGBDUHSL,NEUFJNHUAUIA,Xiaopeng,Xiaopeng,4,FUEL,fast,hypercar,1517,6/50
THASFPEAEPQQ36027,DLZBFMFORAKK,AAIFOCMVZTGD,PBXMOCLRWZYZ,BYD,BYD,2,PHEV,fast,hypercar,2505,6/50
XCPYXOHUOOUF78651,XNLRGJKYRFJA,XINRNFKBCRQL,LTHXGGCCNTDZ,Tesla,Tesla,3,EV,fast,SUV,2427,3/20
CSLNABKEBVLJ57325,BPQJYBTMEJCQ,KKYUFLTWTPHA,RCTDZHJBEITL,BYD,BYD,6,FUEL,slow,SUV,2687,3/20
GQGEURDFCNKB90766,GBDRWQQPMFKE,UWXQLXNAOGWS,OUZRZCOTNLFU,Xiaopeng,Xiaopeng,6,PHEV,slow,SUV,1413,3/20
KPOISCPAUGLZ86960,OAXBCNVFGXJG,QOADTBGBMZCJ,HTJGUYVDZWNA,BYD,BYD,5,FUEL,fast,saloon,2258,3/20
HNDATVVZWKSX12970,WZWVKJQQAIEV,IANJVIFJZFXH,YLJRKZNHUFWF,BYD,BYD,2,PHEV,fast,hypercar,2141,3/20
WKRQRIXMUJKR99191,XFICJRKCFECX,VTRETLJKCRKN,LVZRMPZCQXIQ,Tesla,Tesla,2,EV,fast,SUV,2297,3/20
IMBXLGLGQSKV10702,RKUZOSBARUCY,YPFNZVRSYSOO,MBCZOHRPFCLW,Lixiang,Lixiang,6,FUEL,fast,hypercar,2531,6/50
GYIQSKJFQBJU58650,HYYJZTDDPRBC,PRERUJHGJNJE,RXUBCRSXMPGW,Tesla,Tesla,5,PHEV,fast,SUV,2401,3/20
SAHUVKIBZZXE45240,FYISREQIZIPU,BEVZNLOVSWTA,UMDXYLSBJUAR,Xiaopeng,Xiaopeng,4,FUEL,fast,SUV,1621,6/50
TQAMBKMTORJG19402,EUEUTBXLETXL,AFRKXZCAOJMC,PYUTFMTMXVAW,BYD,BYD,3,PHEV,fast,saloon,2544,6/50
NQCVKIPZHWYW43343,HNYJSIKLRSDY,QJQLVFWELYTE,YWOYKTIQUSTN,Xiaopeng,Xiaopeng,4,PHEV,slow,hypercar,2804,6/50
WPNSFMYAFJVW98767,YJFGOASOZYUD,FBFNMIEGBHGL,GUSSDOOMTFJW,Weilai,Weilai,2,FUEL,fast,hypercar,2141,6/50
KRFCIXDMJNSZ20115,MXAXECDONUVD,FFVJUSOGXNFN,BROGLFKPAMLF,Lixiang,Lixiang,5,PHEV,slow,SUV,2297,6/50
SFARSAEHGGLY17048,MNXWVVQABRAV,RVLHDZWZFRUR,UCHGWROSONGQ,BYD,BYD,4,EV,slow,hypercar,2531,3/20
QCXYJIYTLMLB43359,ZFLTPRBAXNDE,ZOWTOSEXRLGH,YCLATHKNNXCM,Tesla,Tesla,2,EV,slow,saloon,2921,6/50
BQAGZGKYMTQZ71797,MYJMWNZYBTQQ,XUPEZYFYWSRT,ZOCICKYADPWJ,BYD,BYD,6,EV,fast,SUV,2947,6/50
BDFJLSFLYQXL80334,LPBUXOESCKEP,GLIZNUEKMUQA,UAHPOHYINIYY,Tesla,Tesla,4,EV,fast,SUV,2362,3/20
ILJHOEVWONDM82391,WJNNDUZRBQXJ,MUBWBHBKYUDB,XVRXHUGGEWXW,BYD,BYD,6,EV,fast,SUV,2037,6/50
ZYUPAFFYQUAB00645,QYGOGFEXMVKJ,UBMJSJQVTCZV,SSAOHMSTONLO,Tesla,Tesla,2,PHEV,fast,SUV,1816,6/50
BRSAFWSHUNTJ14499,CACEROFOIBSD,OBSUFKTNLKGA,AGNFDJSWIAYY,Xiaopeng,Xiaopeng,2,EV,fast,saloon,2024,6/50
WDQBOAOMXIDS16485,KCBSWRRXLJYO,PQDTZNZBCAUR,ROULAOQKVMDT,Weilai,Weilai,4,FUEL,fast,saloon,2648,3/20
SPOWMAZWNYUO10272,UZOUVUFWPBTS,GEKESXRNBXWK,SLJFKGDWZPPV,BYD,BYD,3,PHEV,slow,saloon,1452,6/50
VMNVSYPKJIRZ78012,RAJHVAGZPEUN,NAHEZEOYCRHO,TLPUBVFKCKBM,Tesla,Tesla,5,FUEL,slow,SUV,1803,3/20
IJEVCLENBRHX88400,KTHXYRZXSRZD,EVUWHGTEUACP,KRLVDLBCSRAZ,BYD,BYD,5,PHEV,slow,saloon,2154,6/50
OTOXLOHNBFXR12813,AXSVGFWUWJIO,KMIFGKBQMVRI,JSDMJBXRYDXS,Tesla,Tesla,4,EV,slow,SUV,1504,3/20
RSZUEQABNSDO77712,QQYKGWENTSOO,HFEGULPXMNEY,WJAIOICTDJWL,Xiaopeng,Xiaopeng,6,PHEV,slow,SUV,2193,6/50
VIXCNLPYQOIY51463,ZKWNBUDVAYKO,VXVASYHCLQHB,UKJLSPJSQTUY,BYD,BYD,2,EV,slow,hypercar,1608,3/20
KZXGARDBUXGH40331,BVIUTEQYYWLH,DLRGOOOAEACI,QMHYZBXIYPNJ,BYD,BYD,2,FUEL,fast,saloon,2271,6/50
FBYWKYYIISKR46545,STUEKPKVMFXX,TPUCYXMVTSBN,IXSLAQJAFNJF,Xiaopeng,Xiaopeng,2,PHEV,slow,SUV,2791,6/50
PXVIGWIXPTWW99577,AIZBTJOGGVIQ,QGDOVHSQXRBW,BAIRNZMUCIQT,Weilai,Weilai,6,PHEV,slow,hypercar,2596,3/20
NFATHBWVCCSA40650,YENKEPSNGPMK,RVICRGEAPDAL,EAGRUOYRICTZ,BYD,BYD,5,PHEV,fast,hypercar,2063,3/20
HTEIDXEECDAE98491,TDMHOGKUGWTQ,CVUADGALWNBG,TUTUCXDABLWI,BYD,BYD,6,FUEL,slow,hypercar,1842,3/20
CUFJXHFPZBSX62964,EMPBTLJDIERA,EEMVJUIRCVRE,HKJYRCUGMUNC,Lixiang,Lixiang,6,EV,fast,hypercar,1868,6/50
UGRYIYTBUPFD16233,BOSJEDQDHHNC,XVRYINNBVXSR,ZRMWZHQNGPUS,Lixiang,Lixiang,5,PHEV,slow,saloon,2323,6/50
GXGQAVWMZNGT94699,QCCLZYANZDFC,MBZWMEUOBEPN,EIKTNULTMDXB,BYD,BYD,5,FUEL,slow,saloon,1621,3/20
JJTMVYDITMCM43677,ACGCFJQQEDDR,FVASADJCJVDC,BMHGAUOTVCCA,BYD,BYD,4,EV,slow,SUV,2349,3/20
UQLINGRAWHPY46538,MJSKTBPZMWRM,KXPFSCXWQGXA,TFXPYHKYOABV,Tesla,Tesla,3,FUEL,slow,SUV,2128,6/50
JXJCPDNWJICC12539,NKCTABJLKYEJ,WUAHGVZCCCGD,PJXPFKKRDYQW,Lixiang,Lixiang,6,FUEL,fast,hypercar,2830,3/20
JJEOHGPNQSKA75563,MWPFALIFKSID,HPDCZSECGLGS,OTOHWVIMRZMK,Tesla,Tesla,6,PHEV,fast,SUV,2362,6/50
BVQKNUHHIQUD82785,KYDKAQLVWKNJ,YWRHIMSDLYRX,LMBOURZBDZBP,BYD,BYD,5,EV,fast,hypercar,2466,6/50
